# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_lott3cd5/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_lott3cd5 -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_lott3cd5
# time: Tue May 26 17:00:36 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
DBLOAMIM_00394	330214.NIDE3056	1.6e-69	269.6	Bacteria	prcB	GO:0000502,GO:0003674,GO:0003824,GO:0004175,GO:0004298,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005839,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010498,GO:0016020,GO:0016787,GO:0019538,GO:0019774,GO:0019899,GO:0019941,GO:0030163,GO:0032991,GO:0035375,GO:0040007,GO:0043170,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044424,GO:0044464,GO:0051603,GO:0051704,GO:0070003,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368,GO:1905369	3.4.25.1	ko:K03433	ko03050,map03050	M00342,M00343			ko00000,ko00001,ko00002,ko01000,ko01002,ko03051				Bacteria	COG0638@1,COG0638@2	NA|NA|NA	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine
DBLOAMIM_00395	330214.NIDE3055	1.9e-68	265.8	Bacteria			3.4.25.1	ko:K03432	ko03050,map03050	M00342,M00343			ko00000,ko00001,ko00002,ko01000,ko01002,ko03051				Bacteria	COG0638@1,COG0638@2	NA|NA|NA	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine
DBLOAMIM_00396	330214.NIDE3054	1.8e-52	212.6	Bacteria	pafA	GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0016020,GO:0016740,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0030312,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034599,GO:0034614,GO:0035639,GO:0035690,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044464,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070490,GO:0070647,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097159,GO:0097366,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170	6.3.1.19	ko:K13571		M00342	R11207	RC00090,RC00096	ko00000,ko00002,ko01000,ko03051				Bacteria	COG0638@1,COG0638@2	NA|NA|NA	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine
DBLOAMIM_00397	1306174.JODP01000002_gene5733	3.3e-52	211.8	Actinobacteria	pafA	GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0016020,GO:0016740,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0030312,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034599,GO:0034614,GO:0035639,GO:0035690,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044464,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070490,GO:0070647,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097159,GO:0097366,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170	6.3.1.19	ko:K13571		M00342	R11207	RC00090,RC00096	ko00000,ko00002,ko01000,ko03051				Bacteria	2GMC6@201174,COG0638@1,COG0638@2	NA|NA|NA	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine
DBLOAMIM_00400	1162668.LFE_0434	5.2e-53	214.9	Nitrospirae													Bacteria	3J0VR@40117,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major Facilitator Superfamily
DBLOAMIM_00401	1162668.LFE_0435	1.5e-44	186.8	Nitrospirae				ko:K07301					ko00000,ko02000	2.A.19.5			Bacteria	3J0V1@40117,COG0530@1,COG0530@2	NA|NA|NA	P	Sodium/calcium exchanger protein
DBLOAMIM_00405	1109445.AGSX01000067_gene1382	1.4e-114	419.5	Pseudomonas stutzeri group	ectD	GO:0003674,GO:0003824,GO:0005488,GO:0005506,GO:0006082,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016491,GO:0016705,GO:0016706,GO:0019752,GO:0032787,GO:0042399,GO:0042400,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0046483,GO:0046700,GO:0046872,GO:0046914,GO:0051213,GO:0055114,GO:0071704,GO:0072329,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575	1.14.11.55	ko:K10674	ko00260,ko01120,map00260,map01120		R08050	RC00661	ko00000,ko00001,ko01000				Bacteria	1MWD5@1224,1RSBY@1236,1Z01U@136846,COG5285@1,COG5285@2	NA|NA|NA	Q	COG5285 Protein involved in biosynthesis of mitomycin antibiotics polyketide fumonisin
DBLOAMIM_00406	1499686.BN1079_02755	1.5e-54	218.8	Gammaproteobacteria	ectC		4.2.1.108	ko:K06720	ko00260,ko01100,ko01120,map00260,map01100,map01120	M00033	R06979	RC01729	ko00000,ko00001,ko00002,ko01000				Bacteria	1RDGQ@1224,1S41A@1236,COG1917@1,COG1917@2	NA|NA|NA	S	Catalyzes the circularization of gamma-N-acetyl- alpha,gamma-diaminobutyric acid (ADABA) to ectoine (1,4,5,6- tetrahydro-2-methyl-4-pyrimidine carboxylic acid), which is an excellent osmoprotectant
DBLOAMIM_00407	1439940.BAY1663_02856	1.3e-192	679.1	Gammaproteobacteria	ectB	GO:0003674,GO:0003824,GO:0006082,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0018130,GO:0019491,GO:0019752,GO:0032787,GO:0042399,GO:0043436,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0071704,GO:0072330,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.6.1.76	ko:K00836	ko00260,ko01100,ko01120,ko01210,ko01230,map00260,map01100,map01120,map01210,map01230	M00033	R06977	RC00006,RC00062	ko00000,ko00001,ko00002,ko01000,ko01007				Bacteria	1MWY6@1224,1RQKU@1236,COG0160@1,COG0160@2	NA|NA|NA	E	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
DBLOAMIM_00408	1499686.BN1079_02757	4.4e-47	194.5	Gammaproteobacteria	ectA	GO:0003674,GO:0003824,GO:0006082,GO:0006464,GO:0006473,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016053,GO:0016407,GO:0016740,GO:0016746,GO:0016747,GO:0018130,GO:0019491,GO:0019538,GO:0019752,GO:0032787,GO:0036211,GO:0042399,GO:0043170,GO:0043412,GO:0043436,GO:0043543,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0071704,GO:0072330,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.3.1.178	ko:K06718	ko00260,ko01100,ko01120,map00260,map01100,map01120	M00033	R06978	RC00004,RC00096	ko00000,ko00001,ko00002,ko01000				Bacteria	1RHB7@1224,1S3TD@1236,COG0454@1,COG0456@2	NA|NA|NA	K	L-2,4-diaminobutyric acid acetyltransferase
DBLOAMIM_00409	420246.GTNG_2277	3.9e-156	558.1	Bacilli	proP			ko:K03762					ko00000,ko02000	2.A.1.6.4			Bacteria	1TQIJ@1239,4HAM0@91061,COG0477@1,COG0477@2	NA|NA|NA	EGP	transporter
DBLOAMIM_00414	1162668.LFE_0929	3.2e-209	734.9	Nitrospirae													Bacteria	3J0ZG@40117,COG0841@1,COG0841@2	NA|NA|NA	V	AcrB/AcrD/AcrF family
DBLOAMIM_00415	1162668.LFE_0929	4e-127	461.5	Nitrospirae													Bacteria	3J0ZG@40117,COG0841@1,COG0841@2	NA|NA|NA	V	AcrB/AcrD/AcrF family
DBLOAMIM_00416	1162668.LFE_0448	2.3e-81	308.5	Nitrospirae	lpoB	GO:0000270,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008047,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009279,GO:0009987,GO:0016020,GO:0019867,GO:0019899,GO:0030203,GO:0030234,GO:0030312,GO:0030313,GO:0031241,GO:0031975,GO:0034645,GO:0042546,GO:0043085,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044093,GO:0044237,GO:0044249,GO:0044260,GO:0044425,GO:0044462,GO:0044464,GO:0050790,GO:0065007,GO:0065009,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:0071944,GO:0098552,GO:0098772,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576		ko:K07337,ko:K21008	ko02025,map02025				ko00000,ko00001				Bacteria	3J16N@40117,COG3417@1,COG3417@2	NA|NA|NA	M	Peptidoglycan-synthase activator LpoB
DBLOAMIM_00417	1162668.LFE_0449	9.4e-142	510.4	Nitrospirae				ko:K09859					ko00000				Bacteria	3J14B@40117,COG3014@1,COG3014@2	NA|NA|NA	S	protein conserved in bacteria
DBLOAMIM_00418	1162668.LFE_0446	0.0	1264.6	Nitrospirae	nrdZ		1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400				Bacteria	3J0MG@40117,COG0209@1,COG0209@2	NA|NA|NA	F	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen
DBLOAMIM_00419	1162668.LFE_0447	3.5e-65	254.2	Nitrospirae	rbr												Bacteria	3J0RY@40117,COG1592@1,COG1592@2	NA|NA|NA	C	Rubrerythrin
DBLOAMIM_00420	1162668.LFE_0326	4.3e-49	201.8	Bacteria			2.6.1.42,4.1.3.38	ko:K00826,ko:K02619	ko00270,ko00280,ko00290,ko00770,ko00790,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map00790,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R05553,R10991	RC00006,RC00036,RC01843,RC02148	ko00000,ko00001,ko00002,ko01000,ko01007				Bacteria	COG0115@1,COG0115@2	NA|NA|NA	E	branched-chain-amino-acid transaminase activity
DBLOAMIM_00421	1162668.LFE_0324	1.1e-52	214.2	Nitrospirae	pabB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009058,GO:0009108,GO:0009396,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0046820,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.6.1.85,4.1.3.27,4.1.3.38	ko:K01665,ko:K03342,ko:K13503,ko:K13950	ko00400,ko00790,ko01100,ko01110,ko01130,ko01230,map00400,map00790,map01100,map01110,map01130,map01230	M00023	R00985,R00986,R01716,R05553	RC00010,RC01418,RC01843,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000,ko01007				Bacteria	3J0FG@40117,COG0147@1,COG0147@2	NA|NA|NA	EH	Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia
DBLOAMIM_00423	1162668.LFE_2327	9.8e-12	76.3	Bacteria													Bacteria	COG2885@1,COG2885@2	NA|NA|NA	M	chlorophyll binding
DBLOAMIM_00425	1162668.LFE_0320	8.6e-99	367.5	Nitrospirae													Bacteria	3J14V@40117,COG2206@1,COG2206@2	NA|NA|NA	T	Evidence 3 Function proposed based on presence of conserved amino acid motif, structural feature or limited homology
DBLOAMIM_00426	1162668.LFE_0456	3.6e-73	282.0	Bacteria													Bacteria	COG1468@1,COG1468@2	NA|NA|NA	L	DNA catabolic process, exonucleolytic
DBLOAMIM_00427	1162668.LFE_0457	4.6e-118	431.0	Nitrospirae	tilS		2.8.1.15,6.3.4.19	ko:K04075,ko:K21947			R09597	RC02633,RC02634	ko00000,ko01000,ko03016				Bacteria	3J0JK@40117,COG0037@1,COG0037@2	NA|NA|NA	H	PP-loop family
DBLOAMIM_00428	1162668.LFE_0458	3.4e-10	70.5	Bacteria	thiS			ko:K03154	ko04122,map04122				ko00000,ko00001				Bacteria	COG2104@1,COG2104@2	NA|NA|NA	H	thiamine diphosphate biosynthetic process
DBLOAMIM_00430	330214.NIDE3081	2e-32	146.7	Bacteria													Bacteria	COG3253@1,COG3253@2	NA|NA|NA	S	peroxidase activity
DBLOAMIM_00431	1162668.LFE_0460	6.9e-69	266.9	Nitrospirae	MA20_20605												Bacteria	3J0VM@40117,COG1403@1,COG1403@2	NA|NA|NA	L	HNH nucleases
DBLOAMIM_00432	1162668.LFE_0461	8.9e-149	533.9	Nitrospirae	murJ			ko:K03980					ko00000,ko01011,ko02000	2.A.66.4			Bacteria	3J0CQ@40117,COG0728@1,COG0728@2	NA|NA|NA	S	Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane
DBLOAMIM_00433	1162668.LFE_0462	3.6e-28	130.6	Nitrospirae	rpsT	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0004857,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030234,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0042979,GO:0043043,GO:0043086,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050790,GO:0065003,GO:0065007,GO:0065009,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0098772,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02968	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	3J0TS@40117,COG0268@1,COG0268@2	NA|NA|NA	J	Binds directly to 16S ribosomal RNA
DBLOAMIM_00434	1162668.LFE_0463	1.5e-48	200.3	Bacteria	holA		2.7.7.7	ko:K02340	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400				Bacteria	COG1466@1,COG1466@2	NA|NA|NA	L	DNA-directed DNA polymerase activity
DBLOAMIM_00436	1162668.LFE_0465	0.0	1148.3	Nitrospirae	leuS	GO:0003674,GO:0003824,GO:0004812,GO:0004823,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006429,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.4	ko:K01869	ko00970,map00970	M00359,M00360	R03657	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029			iECOK1_1307.ECOK1_0652,iECS88_1305.ECS88_0684,iNRG857_1313.NRG857_02925,iPC815.YPO2610	Bacteria	3J0F8@40117,COG0495@1,COG0495@2	NA|NA|NA	J	Leucyl-tRNA synthetase, Domain 2
DBLOAMIM_00438	1267533.KB906736_gene1398	2.7e-48	199.5	Acidobacteriia				ko:K04763					ko00000,ko03036				Bacteria	2JJXR@204432,3Y5GN@57723,COG4974@1,COG4974@2	NA|NA|NA	L	Phage integrase family
DBLOAMIM_00441	323098.Nwi_1259	1.8e-23	116.3	Bradyrhizobiaceae	dnaG			ko:K02316	ko03030,map03030				ko00000,ko00001,ko01000,ko03032				Bacteria	1R5JV@1224,2TW8V@28211,3K6WR@41294,COG0358@1,COG0358@2	NA|NA|NA	L	Toprim domain
DBLOAMIM_00442	1454004.AW11_00908	6.6e-11	73.2	Betaproteobacteria				ko:K06919					ko00000				Bacteria	1MW9E@1224,2VKFM@28216,COG4643@1,COG4643@2	NA|NA|NA	S	P4 alpha zinc-binding domain protein
DBLOAMIM_00443	479434.Sthe_2835	2.6e-101	376.3	Thermomicrobia													Bacteria	27YTZ@189775,2G9VT@200795,COG3378@1,COG3378@2	NA|NA|NA	S	Phage plasmid primase P4 family
DBLOAMIM_00449	1162668.LFE_0150	2.4e-07	61.6	Bacteria													Bacteria	2DQS2@1,338C2@2	NA|NA|NA		
DBLOAMIM_00450	1162668.LFE_0149	9.4e-170	603.2	Bacteria	yhjE	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944											Bacteria	COG0477@1,COG0477@2	NA|NA|NA	EGP	Major facilitator Superfamily
DBLOAMIM_00451	69042.WH5701_11174	9.1e-90	337.4	Synechococcus				ko:K03316					ko00000	2.A.36			Bacteria	1G1WP@1117,1GZ0R@1129,COG0025@1,COG0025@2	NA|NA|NA	P	Sodium/hydrogen exchanger family
DBLOAMIM_00452	648996.Theam_1825	1.2e-26	127.9	Bacteria			6.6.1.2	ko:K04748,ko:K09882	ko00860,ko01100,map00860,map01100		R00294,R05227	RC02000,RC02794	ko00000,ko00001,ko01000	3.D.4.10			Bacteria	COG0714@1,COG0714@2	NA|NA|NA	KLT	Associated with various cellular activities
DBLOAMIM_00453	1162668.LFE_1875	4.5e-136	491.5	Nitrospirae	MA20_05655			ko:K07263					ko00000,ko01000,ko01002				Bacteria	3J0I5@40117,COG0612@1,COG0612@2	NA|NA|NA	S	Evidence 3 Function proposed based on presence of conserved amino acid motif, structural feature or limited homology
DBLOAMIM_00454	1162668.LFE_1874	3.4e-168	598.2	Nitrospirae				ko:K07263					ko00000,ko01000,ko01002				Bacteria	3J0BY@40117,COG0612@1,COG0612@2	NA|NA|NA	S	Evidence 3 Function proposed based on presence of conserved amino acid motif, structural feature or limited homology
DBLOAMIM_00455	1162668.LFE_1873	2e-44	185.3	Nitrospirae													Bacteria	2DQ7E@1,3353C@2,3J1EM@40117	NA|NA|NA	S	Domain of unknown function (DUF5069)
DBLOAMIM_00457	1162668.LFE_1871	1.8e-12	79.3	Bacteria				ko:K06940					ko00000				Bacteria	COG0727@1,COG0727@2	NA|NA|NA	S	metal cluster binding
DBLOAMIM_00458	1162668.LFE_1870	1.8e-183	649.0	Nitrospirae	hflX			ko:K03665					ko00000,ko03009				Bacteria	3J0AE@40117,COG2262@1,COG2262@2	NA|NA|NA	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis
DBLOAMIM_00459	1162668.LFE_1869	6.4e-22	109.8	Nitrospirae													Bacteria	2EK9R@1,33E01@2,3J1B5@40117	NA|NA|NA		
DBLOAMIM_00462	1162668.LFE_1866	3.7e-137	495.0	Nitrospirae	serS	GO:0000287,GO:0003674,GO:0003824,GO:0004812,GO:0004828,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006434,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009059,GO:0009069,GO:0009070,GO:0009987,GO:0010467,GO:0016053,GO:0016070,GO:0016259,GO:0016260,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0042802,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016			iAF987.Gmet_3528,iSDY_1059.SDY_2368	Bacteria	3J0EP@40117,COG0172@1,COG0172@2	NA|NA|NA	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)
DBLOAMIM_00463	1162668.LFE_0998	6.8e-56	223.8	Nitrospirae	ybcL	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0044424,GO:0044464		ko:K06910					ko00000				Bacteria	3J13B@40117,COG1881@1,COG1881@2	NA|NA|NA	S	Phosphatidylethanolamine-binding protein
DBLOAMIM_00464	1162668.LFE_2361	1.5e-206	726.5	Nitrospirae			2.1.1.80,3.1.1.61	ko:K13924	ko02020,ko02030,map02020,map02030	M00506			ko00000,ko00001,ko00002,ko01000,ko02022,ko02035				Bacteria	3J104@40117,COG5001@1,COG5001@2	NA|NA|NA	T	Putative diguanylate phosphodiesterase
DBLOAMIM_00466	604331.AUHY01000003_gene1108	1.7e-26	125.9	Deinococcus-Thermus				ko:K07100					ko00000				Bacteria	1WKAM@1297,COG1926@1,COG1926@2	NA|NA|NA	S	Phosphoribosyl transferase domain
DBLOAMIM_00468	1162668.LFE_1982	2.6e-222	777.7	Nitrospirae	tnp			ko:K07493					ko00000				Bacteria	3J1BQ@40117,COG3328@1,COG3328@2	NA|NA|NA	L	MULE transposase domain
DBLOAMIM_00469	1162668.LFE_1865	1.8e-105	389.4	Nitrospirae	gpsA	GO:0003674,GO:0003824,GO:0004367,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006072,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0019637,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0045017,GO:0046474,GO:0046486,GO:0047952,GO:0052646,GO:0055114,GO:0071704,GO:0071944,GO:0090407,GO:1901135,GO:1901576	1.1.1.94	ko:K00057,ko:K07175	ko00564,ko01110,map00564,map01110		R00842,R00844	RC00029	ko00000,ko00001,ko01000			iIT341.HP0961,iJN678.gpsA,iJN746.PP_4169,iSFV_1184.SFV_3923	Bacteria	3J0GP@40117,COG0240@1,COG0240@2	NA|NA|NA	I	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
DBLOAMIM_00470	1162668.LFE_1863	6.6e-37	159.8	Nitrospirae				ko:K03593					ko00000,ko03029,ko03036				Bacteria	3J1AV@40117,COG3536@1,COG3536@2	NA|NA|NA	S	Protein of unknown function (DUF971)
